Time (s),P (kW),Q (kW)
61580,321.976191,148.0911882
61581,321.8016354,148.9712461
61582,322.0774078,155.2511847
61583,321.8576815,150.8144631
61584,322.4634842,153.7392445
61585,322.015846,150.3295265
61586,322.4877298,151.2967626
61587,322.5807103,152.0228259
61588,322.4983873,151.2927097
61589,322.3393253,150.816161
61590,322.4034087,152.3981293
61591,322.813819,155.1648799
61592,322.5159514,147.8867799
61593,322.4824261,150.5234613
61594,322.798206,155.6590428
61595,322.544455,150.0147455
61596,322.1718877,147.2920684
61597,322.4739675,150.7068893
61598,319.4138393,148.9067211
61599,319.2665425,153.1446129
61600,318.8405876,148.8233328
61601,319.1687154,151.654389
61602,319.4822268,153.0714507
61603,319.4668564,152.1441392
61604,316.0567562,150.7369961
61605,316.1596757,143.0464798
61606,316.3708299,143.8937831
61607,315.8616743,145.9476728
61608,315.7711923,147.851252
61609,316.207286,151.2179407
61610,316.8514984,145.4314905
61611,316.9667779,148.8944236
61612,316.5277477,151.0240691
61613,309.6833055,144.8616704
61614,309.6439328,141.7576477
61615,310.0484035,148.1603262
61616,309.923262,144.5619568
61617,309.7293216,136.4339584
61618,309.9901156,143.6355629
61619,310.0214925,145.72845
61620,310.4009192,146.7614997
61621,310.5779157,149.59311
61622,309.921767,145.2713283
61623,310.5383504,146.569859
61624,310.8470363,144.7259995
61625,310.0542754,141.7965473
61626,310.2855368,142.5477317
61627,310.4168247,141.2425066
61628,310.3889771,145.4986842
61629,310.1111522,138.8583099
61630,309.9795778,140.3944392
61631,310.0106889,145.0219343
61632,309.7437137,143.0147696
61633,309.8442444,137.8137016
61634,310.9158233,155.5737016
61635,310.8567397,159.0045215
61636,310.8284096,145.5173779
61637,310.8341202,144.7879987
61638,310.7290431,149.0069415
61639,310.5887433,150.6332348
61640,310.4082209,138.9120973
61641,310.326222,146.9768032
61642,304.9202112,153.6803132
61643,304.6118969,141.1808413
61644,304.6515797,138.3800634
61645,304.2305712,137.8299239
61646,305.079734,146.1743332
61647,304.5206755,141.4505589
61648,304.8637537,149.3721871
61649,304.8614404,148.5897828
61650,304.9828477,146.3833607
61651,305.0232213,143.4673542
61652,304.5393127,138.623789
61653,304.9468077,151.255053
61654,304.5747093,146.2002092
61655,304.5063356,142.4979694
61656,304.5100553,145.9030105
61657,304.5525332,150.5104319
61658,304.3844244,135.7569323
61659,304.6435786,151.732732
61660,304.3232938,144.6052534
61661,304.3120296,138.0885938
61662,304.2332178,136.8465616
61663,304.1507163,140.761226
61664,279.421486,127.3591941
61665,267.5588144,128.9973341
61666,267.6426988,126.0369783
61667,267.5058873,125.7939441
61668,267.7416433,122.9489981
61669,267.9262349,129.9128592
61670,267.7318109,130.5456437
61671,267.8974331,125.4366474
61672,267.600155,119.1332174
61673,268.0628192,118.5268464
61674,267.6579293,117.9517821
61675,268.2814685,129.7574905
61676,268.3979463,132.370063
61677,268.4495947,127.5874905
61678,268.4713845,134.3145594
61679,268.1441879,131.6959277
61680,268.0191787,120.3212565
61681,267.7839602,116.1771253
61682,267.7413678,120.7390352
61683,267.8578059,129.1663915
61684,267.9759718,129.5878771
61685,267.8032173,127.6527114
61686,268.0026908,124.1063587
61687,268.0873749,118.6875018
61688,267.5450834,120.6567596
61689,270.3451466,130.1458494
61690,271.1879914,127.758331
61691,267.7768525,114.3575142
61692,267.3542795,125.4687899
61693,267.5563226,134.2216339
61694,267.6762922,127.7207941
61695,267.9513089,128.1873122
61696,267.7861363,120.4436329
61697,268.0237185,118.8032332
61698,267.9634042,125.8981088
61699,267.8627812,122.3566931
61700,268.1137356,117.5356919
61701,267.3353754,115.9558427
61702,267.877634,126.9671707
61703,268.1758347,126.1699211
61704,268.0763568,119.8965123
61705,267.7810694,118.799772
61706,268.2612533,118.2268387
61707,253.0842164,112.8293526
61708,253.0383638,116.9368764
61709,253.1554674,121.002887
61710,253.169403,120.4562236
61711,268.4506376,131.7942651
61712,257.0835962,112.1159709
61713,258.7664203,109.4122312
61714,258.6587333,113.4461164
61715,257.7953948,114.2989531
61716,257.7299118,118.2195623
61717,257.6190784,117.4555414
61718,257.4395929,111.3484828
61719,257.7243856,114.9141738
61720,257.7000169,122.0363785
61721,251.9526851,116.375845
61722,252.9259496,110.5363935
61723,252.2848853,107.3592892
61724,253.1128925,108.1862535
61725,252.2375419,114.7815854
61726,251.9490017,114.520313
61727,251.9906704,114.3610853
61728,252.0617029,116.7459844
61729,254.991197,117.6972969
61730,253.7735586,110.6965974
61731,253.8414737,108.8865192
61732,253.7253552,119.7591061
61733,253.4379968,111.5716535
61734,253.1686776,106.8129278
61735,253.4486224,114.4060068
61736,253.9234418,122.7091316
61737,253.7433772,123.5115879
61738,310.2026493,199.3765737
61739,284.8642133,133.3757643
61740,285.9981247,138.6658544
61741,287.1644483,132.1944202
61742,287.9967001,131.2964918
61743,288.8480927,140.6719902
61744,289.6320821,138.9748996
61745,288.9809972,137.6532559
61746,289.280405,130.4122406
61747,289.4131661,128.8940323
61748,289.0153064,132.9735559
61749,289.0554883,139.1907709
61750,289.022055,131.7305702
61751,289.0701174,133.6645818
61752,289.1199375,131.3596644
61753,289.3640569,139.4202554
61754,289.4933933,138.9476258
61755,289.2864651,133.6101854
61756,289.13718,131.979904
61757,289.8523005,135.9620021
61758,290.0363229,144.140143
61759,290.066011,141.9145705
61760,290.2044954,131.846826
61761,289.9460528,132.8168725
61762,290.2824163,138.3403612
61763,290.1566362,137.3835636
61764,290.350276,134.191006
61765,291.4352013,136.1409511
61766,290.4014222,133.2721147
61767,290.368221,134.2298766
61768,290.2647066,136.054235
61769,290.4811561,139.4117477
61770,290.6184985,143.0418868
61771,290.7445326,146.8413517
61772,290.9821269,138.4787552
61773,290.8714231,129.3885988
61774,290.3043475,137.4525256
61775,290.5482259,134.6948248
61776,290.4999356,132.8649425
61777,290.5740063,139.0772315
61778,290.4676788,136.605502
61779,290.2635898,126.7705541
61780,290.5685581,138.3197948
61781,290.5810581,139.0860042
61782,290.6459616,130.4393162
61783,290.6005168,137.5449533
61784,290.4212092,136.3138884
61785,290.5761256,131.1131404
61786,290.562724,132.3972095
61787,290.3083066,126.939278
61788,290.6142838,131.6357856
61789,290.517447,142.1162506
61790,290.4079045,140.5840741
61791,290.5115844,135.9050693
61792,290.5902412,135.0188875
61793,290.5392109,135.0374303
61794,290.6072157,141.8391818
61795,290.6046557,134.868521
61796,290.2570321,133.5004074
61797,290.2502534,134.0756895
61798,291.3671219,131.8464167
61799,290.3494803,138.1792155
61800,290.1985522,143.8844286
61801,290.354075,137.2975897
61802,290.0786497,137.84746
61803,290.2792553,138.4154507
61804,290.1445665,128.9861156
61805,290.2999318,139.7818625
61806,290.7518252,131.284069
61807,290.3378355,129.9087764
61808,290.9879278,145.7174033
61809,290.5439635,142.4293082
61810,290.8551887,142.0972123
61811,290.6432538,136.7959901
61812,290.7217317,134.8606981
61813,291.0578952,132.4899225
61814,291.0715,141.3811281
61815,290.7293709,130.5593445
61816,290.9809009,135.4654883
61817,291.29438,131.4697107
61818,291.7070232,139.7674879
61819,290.9960618,140.957024
61820,290.8551235,136.0844944
61821,290.9900973,138.2807975
61822,290.5607667,133.2568078
61823,290.3402982,131.6870278
61824,290.4655655,138.4251567
61825,290.5322761,135.544238
61826,290.7795025,130.3358461
61827,291.1263235,146.7293508
61828,290.8119014,135.5745278
61829,290.9238613,135.3003226
61830,290.8265005,139.562072
61831,290.964978,135.0603851
61832,291.1762476,140.4400136
61833,291.4906824,133.0802362
61834,291.0905157,131.9902475
61835,288.4892995,136.7745976
61836,288.5359403,135.3587639
61837,288.4832689,134.2327125
61838,288.3768978,140.4144096
61839,288.7443888,134.1078786
61840,289.538522,125.5166273
61841,288.7272606,131.4978486
61842,289.1132837,133.6663398
61843,288.384091,135.3281597
61844,288.506261,137.6580691
61845,288.1482899,130.648186
61846,288.1833524,142.935624
61847,284.320116,132.3068436
61848,286.0421498,130.7134597
61849,285.722563,133.275459
61850,283.9849845,131.2833709
61851,285.4041505,130.7812668
61852,285.4516829,129.4478224
61853,284.062168,132.6027852
61854,285.1578979,123.920907
61855,285.4236469,135.255426
61856,281.0692348,129.5517324
61857,282.1146955,127.8635626
61858,273.9788907,129.226853
61859,243.841187,112.4200427
61860,244.6719696,114.145883
61861,244.6378276,118.2278195
61862,243.7341552,111.9614055
61863,244.3607799,111.4923836
61864,243.8830151,112.7021331
61865,243.0935938,109.0302464
61866,243.4944288,112.3944502
61867,243.6657165,115.2425139
61868,243.1160399,108.2246723
61869,243.2397281,107.0041219
61870,243.4052704,111.689444
61871,243.2210267,110.6981137
61872,243.1117231,105.6498438
61873,243.4246058,121.0596952
61874,243.4206937,125.6104
61875,243.1349392,109.5917662
61876,243.0049974,112.7172356
61877,243.5705658,113.6674055
61878,243.2449842,115.222253
61879,243.0091455,107.0296545
61880,243.0567473,105.8850607
61881,242.5109499,105.0889673
61882,243.0851871,119.3976773
61883,243.3661247,110.1460301
61884,242.6761534,109.4266609
61885,243.0099845,116.9357431
61886,243.9344588,120.2171201
61887,243.7414192,116.8303547
61888,242.8506182,113.5055347
61889,242.9823413,119.0958233
61890,241.7957696,107.5326766
61891,240.2644516,115.3140062
61892,240.4576385,113.3827505
61893,240.2401552,104.8179391
61894,240.3973582,116.5833103
61895,240.8576189,108.6415176
61896,240.1030891,109.8501449
61897,240.1732523,110.6010901
61898,241.259507,109.6386623
61899,240.6300863,110.1078602
61900,240.5782736,118.1464084
61901,240.8376631,116.5838981
61902,240.8735096,113.3633857
61903,240.6721673,109.9561357
61904,241.1108893,117.9190569
61905,241.0589601,111.8374382
61906,240.7791194,113.3620344
61907,241.124416,111.2952817
61908,241.3231465,110.0532988
61909,241.2112014,104.8259357
61910,241.0019676,105.071017
61911,241.414688,115.7043717
61912,241.2691888,109.5292597
61913,241.2890433,106.873777
61914,241.5243224,110.9709621
61915,241.5209656,111.6000226
61916,241.9314287,112.0866888
61917,242.2916484,113.3581324
61918,242.2614426,108.15469
61919,242.3857879,111.8032509
61920,242.1359026,103.6292559
61921,242.2027738,105.4194121
61922,242.57825,119.0881761
61923,242.2854767,114.7578877
61924,242.143154,107.1260886
61925,242.2032784,113.7451716
61926,242.2895929,112.546375
61927,242.1320579,106.9839477
61928,242.3592087,107.0740821
61929,242.312708,105.7063516
61930,241.8793862,106.6854492
61931,242.3777284,116.0555939
61932,300.9782376,222.2070299
61933,273.724212,123.4678594
61934,275.0763346,131.1057713
61935,276.1987214,137.1226653
61936,277.2242705,132.625239
61937,278.0762227,126.1088071
61938,279.1450544,129.5158316
61939,279.1627571,132.6196769
61940,279.102821,129.8035108
61941,279.202814,123.8726264
61942,278.9190327,128.3965085
61943,278.8698024,130.1212412
61944,278.7849415,136.9069624
61945,278.6755972,138.4342492
61946,278.602445,128.5747588
61947,278.4181501,122.4225487
61948,277.9209778,119.6817983
61949,279.2073906,129.6548405
61950,282.2557258,133.6981229
61951,282.042825,128.6111923
61952,282.5173895,133.7832524
61953,281.3912424,133.2829929
61954,282.0010951,136.6628377
61955,281.8632997,130.0061007
61956,281.5810432,133.7021971
61957,281.5833812,140.1211219
61958,281.5655994,131.8700031
61959,281.1891695,131.8979794
61960,281.7505245,134.083665
61961,281.7848162,140.272214
61962,282.0415026,138.2669406
61963,282.2650789,130.937656
61964,281.333028,128.4737901
61965,281.860646,136.24748
61966,282.1106675,135.8449727
61967,282.2001637,133.7711612
61968,281.9587463,134.5047412
61969,282.151714,132.7222825
61970,283.1328535,131.6405303
61971,284.1213546,131.7949732
61972,284.2149131,130.9138756
61973,284.2447387,133.4691438
61974,284.0558314,135.6206439
61975,284.3145515,139.3267176
61976,284.194586,140.916316
61977,284.4611425,130.7133041
61978,284.6559812,126.1055543
61979,285.419976,137.3233607
61980,285.074008,140.4939215
61981,284.9647274,123.2957149
61982,286.9239696,125.5618377
61983,287.4422997,141.4260523
61984,287.3930368,142.367721
61985,287.4510302,141.6853328
61986,287.4509433,139.4486912
61987,287.3540116,140.6590476
61988,287.3394264,135.6533168
61989,286.9252468,143.7439384
61990,286.9179014,142.1085447
61991,286.8700465,128.6341066
61992,286.9904865,131.0004486
61993,286.4523029,132.6915208
61994,286.9976872,136.2193662
61995,286.1955915,133.0745963
61996,286.6525408,134.4367552
61997,286.2138174,136.0876219
61998,286.1681515,138.83914
61999,285.9838667,133.2143647
62000,285.6134935,141.8430741
62001,285.8701178,136.1980609
62002,285.6424342,129.6232618
62003,286.006333,139.259462
62004,286.1661708,146.8151767
62005,286.2162506,142.1619031
62006,285.3361042,135.4770783
62007,285.2777947,139.1299677
62008,285.7382093,125.9049917
62009,285.4473974,128.6122437
62010,285.2580715,139.8136183
62011,285.1413127,137.9787547
62012,284.9118589,128.4064212
62013,284.8848295,129.2637293
62014,284.5595901,136.5765714
62015,284.3364912,130.3850971
62016,284.1765496,139.4173438
62017,284.2865505,142.307531
62018,283.81441,135.3609416
62019,283.5781598,135.1472734
62020,283.4694063,129.6149968
62021,283.566942,144.8505497
62022,283.2289834,136.3444559
62023,282.9027278,131.5540648
62024,295.4992944,139.6761401
62025,287.765226,142.5556026
62026,289.096203,144.1329142
62027,289.3299636,135.5689896
62028,288.2990794,145.7830796
62029,289.0804624,139.9166591
62030,288.1706298,137.1163713
62031,289.2931998,135.0047348
62032,288.4234196,142.7473683
62033,288.2232023,136.3481227
62034,288.0660039,136.6192523
62035,288.030931,135.4928502
62036,287.5931417,143.3702131
62037,288.340303,136.2107635
62038,288.4859491,136.8341449
62039,288.4926082,136.2552829
62040,283.395222,134.8439629
62041,282.8122643,134.790669
62042,278.2792334,135.2507158
62043,278.8115858,132.7386773
62044,278.2696944,129.3381689
62045,281.7545174,130.1681376
62046,283.6295573,139.5476912
62047,246.2524498,115.2601978
62048,246.3689119,115.3433624
62049,244.0482384,117.5610464
62050,244.5976002,122.1115585
62051,244.2585082,111.8686086
62052,244.2511294,107.7622076
62053,244.6875458,118.5464702
62054,244.7874455,121.4840204
62055,245.4183457,115.013249
62056,245.252729,102.6477438
62057,245.2831783,107.3535836
62058,245.4316048,106.7721271
62059,245.4008289,107.4861525
62060,245.6750674,118.6402125
62061,245.6738617,115.1302808
62062,245.712315,109.5048632
62063,246.5657895,114.5854045
62064,246.3661486,115.6843135
62065,245.9630052,110.3930628
62066,246.0607561,114.3072994
62067,246.653352,114.0076723
62068,246.0228175,119.1179617
62069,245.9869486,112.3551561
62070,246.1681881,110.3028753
62071,246.515561,116.405427
62072,246.4929567,108.8601241
62073,246.7383055,115.6868526
62074,246.234718,107.18068
62075,245.8951006,108.0505388
62076,246.2465608,115.538114
62077,246.4978167,105.3945405
62078,246.2705085,108.9993094
62079,246.334293,115.7430322
62080,246.8562801,121.8810015
62081,247.2193821,122.5010652
62082,246.8581239,117.5558044
62083,247.088319,112.2056141
62084,246.4732753,114.735431
62085,246.4964352,112.8119949
62086,246.533712,118.6835318
62087,246.6343275,105.86715
62088,246.162979,106.9849138
62089,246.2329206,109.9363853
62090,246.0107156,112.2004071
62091,262.0869076,127.6117912
62092,263.1472562,128.9752589
62093,261.6036216,121.3040554
62094,261.1822448,116.3929658
62095,261.0318661,129.5709892
62096,260.5782848,121.9470361
62097,260.7777972,129.9260996
62098,260.8766152,128.3713336
62099,260.9709665,133.9901402
62100,261.5157783,125.2079392
62101,261.6623122,113.7365971
62102,261.8846273,117.0659796
62103,263.1339903,115.4816871
62104,262.3239682,112.5671959
62105,262.3276983,108.8834139
62106,262.7274666,124.9818787
62107,263.1813157,123.4953742
62108,263.3430737,126.3481198
62109,263.3274864,132.9618998
62110,263.2804694,121.9956679
62111,263.683116,117.8909989
62112,263.919376,119.7449256
62113,264.3641852,122.2889428
62114,264.3553783,120.8062736
62115,264.5542618,122.7964583
62116,264.5006735,123.0775245
62117,264.8507503,126.7392646
62118,264.5371809,121.0819553
62119,264.3460358,114.9899646
62120,264.3323725,126.1691509
62121,264.2466738,118.8392488
62122,264.3567462,118.7947974
62123,264.1549242,128.4816825
62124,263.4687379,120.4503947
62125,263.9838082,128.495313
62126,263.9199112,130.0202167
62127,264.0115047,123.3343724
62128,263.9392526,126.9070412
62129,258.7575245,121.1555983
62130,259.0497885,122.7794924
62131,258.9392557,122.5409551
62132,258.8902989,122.8882232
62133,258.5755226,124.9326803
62134,258.4919266,121.209412
62135,258.5986768,124.3502151
62136,258.6297534,120.7153003
62137,258.8693532,122.1132862
62138,258.7243194,117.7191819
62139,259.809353,113.5021821
62140,271.9658592,131.6970408
62141,262.7695499,119.6150302
62142,264.2485023,121.7277125
62143,263.9879079,122.5269445
62144,263.2139948,125.9952984
62145,262.9584705,125.8077181
62146,262.7255888,126.3334203
